Year,StateAbbr,StateDesc,CityName,Category,Measure,Data_Value,,PopulationCount,GeoLocation,CityName,,,MH,,
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.2,292,2511,"(42.2632052022, -71.8277498397)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.9,129,EK
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,31.7,317,4829,"(42.2375298438, -71.7541775168)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.9,129,EK
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.2,292,2058,"(42.2341138525, -71.836340955)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.0,130,ET
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,245,3716,"(42.2696380665, -71.8468283716)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.3,133,V
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.4,304,4122,"(42.2336742661, -71.7774299562)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.4,134,A
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,274,1660,"(42.2869131919, -71.7911884259)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.9,139,FV
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,32.8,328,6402,"(42.2510951914, -71.8472090812)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.2,142,LL
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.9,309,3240,"(42.262703334, -71.7712556505)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.3,143,N
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,38.2,382,5444,"(42.2963796699, -71.7853762829)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.6,146,CR
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,31.9,319,181045,"(42.2705425446, -71.8079404584)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.7,147,JU
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.3,303,6592,"(42.2260518866, -71.7990936831)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.7,147,JU
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.1,301,181045,"(42.2705425446, -71.8079404584)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.8,148,BI
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.1,291,3535,"(42.2904202219, -71.8058085578)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.9,149,DW
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,294,2853,"(42.262585403, -71.7826449944)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.0,150,W
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,33.9,339,3949,"(42.2565274692, -71.8348225408)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.8,158,AT
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.9,309,3902,"(42.2536878523, -71.7745047617)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.9,159,GI
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,20.2,202,7357,"(42.2701962689, -71.8090178804)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.2,162,PH
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.8,308,2761,"(42.2638179281, -71.8003872865)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.9,169,AZ
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.6,306,5227,"(42.2774512843, -71.7916494662)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.9,169,AZ
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,31.9,319,5198,"(42.2512735602, -71.8254839004)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.3,173,CS
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,8.4,84,2459,"(42.2380042336, -71.8053903926)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.3,173,CS
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,33.4,334,3938,"(42.24240266, -71.7938426647)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.5,175,AA
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.9,309,4253,"(42.2467318641, -71.7987257493)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.7,177,EG
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30,300,3762,"(42.2450851878, -71.8138558015)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.7,177,EG
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,32.6,326,1776,"(42.2542727734, -71.8003435418)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.8,178,IE
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,34.4,344,6172,"(42.2687365743, -71.7854437594)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,18.1,181,PX
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,31.5,315,6459,"(42.2524274944, -71.7890981819)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,18.3,183,CF
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,30.4,304,3841,"(42.2517543124, -71.8147672497)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,18.4,184,JL
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,32.6,326,2498,"(42.2452752036, -71.8268642014)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,18.8,188,RQ
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,35.9,359,5174,"(42.2630200709, -71.8137677003)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,19.2,192,MU
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,8.4,84,1111,"(42.2515091083, -71.8234550078)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,19.6,196,IF
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,35,350,4673,"(42.2584572001, -71.8161911138)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,20.3,203,MC
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.5,295,3327,"(42.3077420007, -71.7722099247)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,22.2,222,RY
