Year,StateAbbr,StateDesc,CityName,Category,Measure,Data_Value,PopulationCount,343,Datavalue,MH
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,5408,Mental health not good for >=14 days among adults aged >=18 Years,11.1,Y
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,25.9,3371,Mental health not good for >=14 days among adults aged >=18 Years,13.8,BX
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,27,4679,Mental health not good for >=14 days among adults aged >=18 Years,17.1,CK
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,35.7,7111,Mental health not good for >=14 days among adults aged >=18 Years,18.6,CL
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30.1,3852,Mental health not good for >=14 days among adults aged >=18 Years,19.7,CH
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30.5,6537,Mental health not good for >=14 days among adults aged >=18 Years,20.8,CM
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,26.3,2608,Mental health not good for >=14 days among adults aged >=18 Years,19.5,CN
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,23.9,3231,Mental health not good for >=14 days among adults aged >=18 Years,18.2,BV
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.5,5061,Mental health not good for >=14 days among adults aged >=18 Years,18.3,CO
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.2,3113,Mental health not good for >=14 days among adults aged >=18 Years,16.6,BU
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.5,571,Mental health not good for >=14 days among adults aged >=18 Years,16.8,CA
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,44.4,2672,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,17.4,2176,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,3313,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,7257,Mental health not good for >=14 days among adults aged >=18 Years,9.9,J
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,28.5,3854,Mental health not good for >=14 days among adults aged >=18 Years,7.7,CP
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,24.1,2705,Mental health not good for >=14 days among adults aged >=18 Years,17.8,CQ
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,2974,Mental health not good for >=14 days among adults aged >=18 Years,14.9,BO
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,27.7,4158,Mental health not good for >=14 days among adults aged >=18 Years,14.9,BO
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,26,4282,Mental health not good for >=14 days among adults aged >=18 Years,15.3,BQ
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,26.5,5465,Mental health not good for >=14 days among adults aged >=18 Years,16.4,CR
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,5173,Mental health not good for >=14 days among adults aged >=18 Years,15.5,CS
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,26.8,3761,Mental health not good for >=14 days among adults aged >=18 Years,11.2,O
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,4586,Mental health not good for >=14 days among adults aged >=18 Years,13.2,AM
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,21.9,6301,Mental health not good for >=14 days among adults aged >=18 Years,11.6,BY
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,22.9,4897,Mental health not good for >=14 days among adults aged >=18 Years,12.9,BM
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.5,7449,Mental health not good for >=14 days among adults aged >=18 Years,15.9,CT
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30.9,3862,Mental health not good for >=14 days among adults aged >=18 Years,18.4,CU
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,33.1,152,Mental health not good for >=14 days among adults aged >=18 Years,19.8,AF
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,26.3,5116,Mental health not good for >=14 days among adults aged >=18 Years,14.2,CV
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.3,4784,Mental health not good for >=14 days among adults aged >=18 Years,15.1,CW
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,7012,Mental health not good for >=14 days among adults aged >=18 Years,14.8,AW
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,5482,Mental health not good for >=14 days among adults aged >=18 Years,17.1,CK
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,28.8,7279,Mental health not good for >=14 days among adults aged >=18 Years,18.1,AT
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,24.2,8845,Mental health not good for >=14 days among adults aged >=18 Years,15.7,AS
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,19.2,15296,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,5414,Mental health not good for >=14 days among adults aged >=18 Years,12.2,BS
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,22.3,11350,Mental health not good for >=14 days among adults aged >=18 Years,15.8,CX
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,2383,Mental health not good for >=14 days among adults aged >=18 Years,11.3,BE
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,21.3,7641,Mental health not good for >=14 days among adults aged >=18 Years,10.2,W
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,8998,Mental health not good for >=14 days among adults aged >=18 Years,13.8,BX
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,21.6,11196,Mental health not good for >=14 days among adults aged >=18 Years,13.3,AX
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,15.3,1205,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,18,14014,Mental health not good for >=14 days among adults aged >=18 Years,11.2,O
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,20.6,8774,Mental health not good for >=14 days among adults aged >=18 Years,10.7,R
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,22.5,4871,Mental health not good for >=14 days among adults aged >=18 Years,10.5,AA
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,834,Mental health not good for >=14 days among adults aged >=18 Years,11.8,AO
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,20,4439,Mental health not good for >=14 days among adults aged >=18 Years,11.4,X
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,19.7,3394,Mental health not good for >=14 days among adults aged >=18 Years,11.1,Y
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,25,915,Mental health not good for >=14 days among adults aged >=18 Years,9.9,J
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,19.8,612,Mental health not good for >=14 days among adults aged >=18 Years,12.5,BR
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,24.3,4004,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,23.3,6935,Mental health not good for >=14 days among adults aged >=18 Years,10.2,W
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,43.1,141,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,Bakersfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.8,3074,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
,,,,,,,,,,
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,28.6,75390,Mental health not good for >=14 days among adults aged >=18 Years,13.3,AX
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,75390,Mental health not good for >=14 days among adults aged >=18 Years,13.7,BD
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,5873,Mental health not good for >=14 days among adults aged >=18 Years,14,BL
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,27,5882,Mental health not good for >=14 days among adults aged >=18 Years,15.3,BQ
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,3178,Mental health not good for >=14 days among adults aged >=18 Years,15,BP
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,27.2,7305,Mental health not good for >=14 days among adults aged >=18 Years,13.7,BD
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,25,4335,Mental health not good for >=14 days among adults aged >=18 Years,13.5,BF
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,1741,Mental health not good for >=14 days among adults aged >=18 Years,13.4,E
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,23.6,5658,Mental health not good for >=14 days among adults aged >=18 Years,11.6,BY
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,3973,Mental health not good for >=14 days among adults aged >=18 Years,13.6,AV
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,25.7,2905,Mental health not good for >=14 days among adults aged >=18 Years,13.2,AM
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,25,6170,Mental health not good for >=14 days among adults aged >=18 Years,13.6,AV
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,3197,Mental health not good for >=14 days among adults aged >=18 Years,14.5,BK
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,25.9,5304,Mental health not good for >=14 days among adults aged >=18 Years,13.4,E
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,27.1,5069,Mental health not good for >=14 days among adults aged >=18 Years,13.8,BX
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,24.6,5205,Mental health not good for >=14 days among adults aged >=18 Years,13.4,E
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,26.8,5227,Mental health not good for >=14 days among adults aged >=18 Years,14.1,BB
2015,CA,California,Baldwin Park,Health Outcomes,High blood pressure among adults aged >=18 Years,26.4,3484,Mental health not good for >=14 days among adults aged >=18 Years,12.6,BA
