StateAbbr,State,CityName,Measure,DataValueTypeID,Data_Value,PopulationCount
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,29.6,3964
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,32.8,2583
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,40.4,5724
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,35.6,3264
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,33.6,2567
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,35.5,4457
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,41.4,3285
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,47.4,4871
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,32.6,2166
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,35.2,2879
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,35.3,5706
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,33.2,4462
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,30,2412
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.3,1923
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,33.1,4184
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,45.5,4129
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,47.3,2831
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,46.5,2729
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34.2,2701
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,30,1580
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,3057
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,35.3,3792
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34.4,6637
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,30.8,1784
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,37.2,6888
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,2792
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34.7,1922
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,40.5,2914
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,42.7,2673
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,43.8,2463
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,44.2,2063
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,46.8,3009
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,48.6,2416
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,44,3699
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34.2,2014
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,44.1,1047
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34,1975
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,68.3,140
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,42.9,1835
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,37.8,1055
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,45.1,3052
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,41.9,2071
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,37.5,4244
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,2958
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,32.7,2245
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34.7,3886
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,3982
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,19,5505
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,1134
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,19.5,3533
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,12.6,1844
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,33.9,1965
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,5465
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,20.7,1931
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,3670
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,26.9,4363
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,5863
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,5271
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,23.5,3073
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,32.9,3539
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,22.5,3526
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,3733
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,29,3830
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,33.9,3100
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,1783
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,29.8,3736
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,5381
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,4461
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,30.2,3042
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,5214
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,29.9,3491
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.9,3165
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,18.2,2386
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,30.5,3768
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,3753
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,16.7,1643
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,22.7,3630
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,23.7,3587
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,5238
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,5031
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,35.9,1435
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,9.4,214
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,8.2,5160
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,20,6224
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,22.3,103
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,22,5340
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,3253
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,16.4,740
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,5471
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,22.3,3125
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,31.3,178
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,153
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,15.1,1549
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,35.8,142
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,28.8,413
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,21.6,662
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34.1,574
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,28.8,1494
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,52.8,703
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,43.4,398
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,AgeAdjPrv,30.3,99919
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,31.9,99919
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,31.9,863
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,36,575
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,37.8,3455
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,34.8,4750
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,40.9,4958
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,34.3,3920
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,28.3,2999
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,1048
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,1201
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,31.7,2279
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,21.9,6469
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,3126
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,3389
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,35.1,3882
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,35.6,3575
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,48.2,3694
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,44.5,1833
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,34.4,2566
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,41.4,1571
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,27,1361
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,5482
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,3463
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,32.5,4109
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,3897
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,5322
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,30.9,5679
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,36.4,596
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,29.6,6293
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,36,4387
FL,Florida,West Palm Beach,High blood pressure among adults aged >=18 Years,CrdPrv,35.6,3124
