StateAbbr,State,CityName,Measure,DataValueTypeID,Data_Value,PopulationCount,CA-latitude,CA-longitude,FL-latitude,FL-longitude,MA-latitude,MA-longitude
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,8814,37.80196109,-122.427246,30.27535761,-81.72807837,42.70071821,-71.15177974
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,25,878,37.74505124,-122.426705,30.27408944,-81.47360795,42.26006005,-71.15124527
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,176,37.72611967,-122.4262824,30.27379715,-81.70532214,41.67879377,-71.1511534
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26,1746,37.77354032,-122.4249293,30.27266322,-81.59942064,42.27912965,-71.15070984
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,27,5147,37.79377579,-122.4247493,30.27246678,-81.42992444,42.38327087,-71.15015564
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,35.9,1976,37.76711641,-122.4241789,30.27207138,-81.63350551,42.33963598,-71.15009919
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,33.9,2862,37.7591681,-122.4235588,30.27163543,-81.58587556,42.34384949,-71.14929287
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,34.6,1390,37.78744573,-122.4234011,30.27148422,-81.74133615,41.71027494,-71.14899728
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,4287,37.77715801,-122.4228856,30.27044406,-81.85199143,41.65657015,-71.14791315
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,29.9,5579,37.7515789,-122.422849,30.26956281,-81.45102103,42.35174396,-71.14744429
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,25.4,5408,40.58304821,-122.4225276,30.26907269,-81.50095721,42.68810692,-71.14640195
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,3371,37.78233637,-122.4224838,30.26869648,-81.80418073,41.6978477,-71.14547792
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,27,4679,37.72871387,-122.422428,30.26836356,-81.53909086,42.34147185,-71.14382621
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,35.7,7111,40.52396291,-122.4223958,30.26596508,-81.56875544,42.71453603,-71.14278849
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,30.1,3852,37.80600029,-122.4222693,30.26383425,-81.69455791,42.34925138,-71.14245683
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,30.5,6537,37.73770567,-122.4209758,30.26003333,-81.78037603,42.39554026,-71.14174254
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,2608,37.733769,-122.4205619,30.25973525,-81.94980196,42.38971668,-71.14164045
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,3231,37.79804179,-122.4205531,30.25891193,-81.74739519,42.28216192,-71.1414487
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,5061,37.74370594,-122.4201527,30.25878953,-81.76204807,42.29599481,-71.14044475
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,3113,37.76860748,-122.4200011,30.25820407,-81.73232337,42.36148454,-71.13858715
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,31.5,571,37.7109991,-122.4199075,30.25211738,-81.72206684,42.26398014,-71.13840645
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,44.4,2672,37.79438231,-122.4198054,30.24727395,-81.68419384,42.34695807,-71.13798469
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,17.4,2176,37.78541417,-122.4196438,30.24356336,-81.60100368,42.24574792,-71.13797774
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,3313,37.75943314,-122.4191487,30.2408553,-81.72573175,42.37467593,-71.13758169
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,7257,37.79074454,-122.419076,30.24068655,-81.78389245,41.71998264,-71.13748121
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,3854,37.7179375,-122.4186941,30.2399937,-81.63738959,41.67567892,-71.13736235
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,24.1,2705,37.78796506,-122.4185205,30.23948196,-81.570103,42.38337082,-71.13728962
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,2974,37.75181866,-122.4184125,30.23781354,-81.61546719,42.27493783,-71.13667387
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,4158,37.78012505,-122.4177669,30.23330792,-81.53280689,41.72829971,-71.13648852
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26,4282,37.78584644,-122.4163535,30.22740098,-81.55679711,41.69690675,-71.13619099
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,5465,37.78305108,-122.415789,30.22474095,-81.74998551,41.68784423,-71.13510375
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,5173,37.70444402,-122.4157229,30.22421337,-81.60491583,42.29028685,-71.13463979
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,3761,37.80162009,-122.4156811,30.22129733,-81.77930813,41.71383466,-71.13444026
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,4586,37.70964988,-122.4152838,30.21994792,-81.72704326,42.35000288,-71.13340446
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,21.9,6301,37.79649839,-122.4142914,30.21828335,-81.67953323,42.28291719,-71.13260493
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,4897,37.743709,-122.4142164,30.21735293,-81.8343432,42.3987686,-71.1325362
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,7449,37.75119756,-122.4139453,30.21526175,-81.80082625,41.74525336,-71.13181236
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,30.9,3862,37.79047284,-122.4139142,30.21306944,-81.60680728,42.40898253,-71.13001348
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,33.1,152,37.73688289,-122.412786,30.21197256,-81.76055836,42.23710075,-71.12994973
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,5116,37.79297126,-122.4127333,30.21051394,-81.71395014,42.35687179,-71.12975759
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,4784,40.56210033,-122.4126963,30.20715007,-81.57613718,42.30935135,-71.12860687
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,7012,37.78393298,-122.4125954,30.20609012,-81.55759562,42.25772173,-71.12842057
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,26.7,5482,37.76072609,-122.4125093,30.20542665,-81.53068568,42.35132903,-71.12821585
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,28.8,7279,37.76803927,-122.4124869,30.20290857,-81.64385999,41.68681277,-71.12814857
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,8845,37.73157632,-122.412141,30.19723488,-81.59553445,42.39266591,-71.12794172
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,19.2,15296,37.78702228,-122.4120969,30.19514959,-81.79234543,42.40006128,-71.12727144
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,5414,37.75583682,-122.4120842,30.19089418,-81.61777034,41.70524907,-71.12679315
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,22.3,11350,37.78880656,-122.4118881,30.18171398,-81.53839405,42.27791379,-71.12656583
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,2383,40.60265395,-122.4117602,30.18120432,-81.57641335,42.37542128,-71.12579368
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,21.3,7641,37.71352507,-122.4112833,30.1784938,-81.61405546,42.26799707,-71.12518933
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,8998,37.78301603,-122.4109764,30.17609779,-81.6419078,42.38500877,-71.12393928
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,21.6,11196,37.72347618,-122.4109529,30.17575329,-81.47982095,42.29873787,-71.12366618
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,15.3,1205,37.80848099,-122.410899,30.17406353,-81.59015435,42.38957968,-71.122622
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,18,14014,37.78592028,-122.4107461,30.17022302,-81.62424336,42.40003276,-71.12258568
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,8774,37.77943388,-122.4107238,30.16429497,-81.61224076,42.28643333,-71.12255293
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,22.5,4871,37.75134112,-122.4103784,30.15734018,-81.5708388,41.68948543,-71.12250704
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,23.8,834,37.79851399,-122.4100466,30.15226581,-81.66377477,42.38005074,-71.12213994
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,20,4439,37.79099592,-122.4098067,30.14602923,-81.61454366,42.40463077,-71.12203884
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,19.7,3394,37.79469715,-122.4093493,30.12929013,-81.5571798,42.35947777,-71.1212628
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,25,915,37.77606495,-122.4087031,29.75225999,-82.37699461,42.39429601,-71.12032286
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,19.8,612,37.74393699,-122.4076734,29.74183725,-82.38833586,42.25881407,-71.11881595
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,4004,37.80227251,-122.4075582,29.72523985,-82.34213375,42.37581881,-71.11839924
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,6935,40.63110764,-122.4071073,29.72019905,-82.39466923,42.37581881,-71.11839924
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,43.1,141,37.71118942,-122.4069033,29.71659062,-82.37498737,42.31175676,-71.11826314
CA,California,Bakersfield,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,3074,37.79937843,-122.4063879,29.69692334,-82.39344934,42.24907116,-71.1173635
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,AgeAdjPrv,28.6,75390,37.75176209,-122.4062364,29.69639797,-82.37983452,42.3056863,-71.11730494
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,75390,37.7589153,-122.4062322,29.69427889,-82.35925468,42.36878619,-71.11708014
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,5873,37.79335057,-122.4061645,29.69169957,-82.28713184,42.28049609,-71.11705084
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,27,5882,37.72813053,-122.405759,29.68803993,-82.34450249,42.29618259,-71.11573855
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,25.4,3178,37.79559977,-122.4040647,29.6835768,-82.33045992,42.38013874,-71.11518085
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,7305,37.79046743,-122.4034857,29.68170274,-82.34527827,42.39839454,-71.11507049
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,25,4335,37.71648734,-122.403256,29.68170274,-82.34527827,42.28680521,-71.11327747
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,27.6,1741,40.57446701,-122.4023701,29.68009442,-82.25937875,42.36238185,-71.11326456
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,23.6,5658,37.77533042,-122.4022761,29.67972679,-82.22636445,42.38908214,-71.11278412
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,26.7,3973,37.72162019,-122.402002,29.67806993,-82.39178818,42.37455582,-71.11248154
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,25.7,2905,37.76095195,-122.4019893,29.67778394,-82.30785166,42.31390165,-71.11166538
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,25,6170,37.73519255,-122.4017601,29.67598333,-82.36726456,42.35864277,-71.11135705
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,24.5,3197,37.78202845,-122.4011589,29.66669052,-82.33118699,42.32425574,-71.11121099
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,5304,40.53871958,-122.3983399,29.66576946,-82.39054739,42.32857493,-71.11107401
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,27.1,5069,37.72541404,-122.3977689,29.65863572,-82.35640514,42.26931747,-71.11098144
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,5205,37.75509172,-122.3974732,29.65673504,-82.31720308,42.3664307,-71.11059707
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,5227,37.79975043,-122.3971392,29.65649611,-82.38242113,42.37038994,-71.10971175
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,3484,37.73267237,-122.3958269,29.65584874,-82.29100132,42.31910971,-71.10884066
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,19,322,37.76254366,-122.3956056,29.65111759,-82.33339075,42.30515702,-71.10836746
CA,California,Baldwin Park,High blood pressure among adults aged >=18 Years,CrdPrv,21.9,562,37.93622545,-122.3938248,29.64866242,-82.39504571,42.32839058,-71.10748076
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,AgeAdjPrv,29.3,76616,40.61530212,-122.3927842,29.64530877,-82.34679504,42.33456665,-71.10683035
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,27.1,76616,37.78738309,-122.3926425,29.64352047,-82.36256775,42.39518508,-71.10632664
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,6298,37.77274136,-122.3907954,29.63992069,-82.33218101,42.35936488,-71.10630737
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,7055,40.58269013,-122.3904027,29.63841267,-82.30933508,42.35815869,-71.1058197
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,28,3390,37.73704141,-122.3901777,29.63838788,-82.38091422,42.28792985,-71.10471389
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,4171,37.72159293,-122.3900882,29.63341797,-82.36352278,42.3815931,-71.10467162
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26.9,5659,37.74561131,-122.3894856,29.63192131,-82.34655497,42.38753857,-71.10449923
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,3799,37.72775468,-122.3861387,29.62819174,-82.38402486,42.32065871,-71.10420245
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,24,1572,37.7599719,-122.3856622,29.62731283,-82.33275969,42.32443154,-71.10386254
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,2600,37.71264397,-122.3854404,29.62698738,-82.40852682,42.36722845,-71.10359476
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,4569,37.73449203,-122.3844982,29.62485506,-82.3641249,42.34978176,-71.10344799
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,4108,37.96291052,-122.3836531,29.61653847,-82.35888466,42.34628872,-71.10338795
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26,3689,40.55075348,-122.3784186,29.61435673,-82.35647599,42.37251281,-71.10313477
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,30.3,4391,40.63019789,-122.3772479,29.61420346,-82.37674839,42.31264156,-71.10193128
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,3554,37.735632,-122.3759652,29.61368907,-82.36736379,42.33942512,-71.10179279
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,3916,40.58281895,-122.3757994,29.60131572,-81.26612868,42.39057389,-71.10174509
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,5483,37.80501041,-122.372796,29.59917581,-81.23349742,42.39057389,-71.10174509
CA,California,Bellflower,High blood pressure among adults aged >=18 Years,CrdPrv,27.3,4447,40.52120218,-122.3696316,29.58875055,-81.20404594,42.33234589,-71.10169083
